chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
persistence,2025-12-05T00:00:00,172,2,130390741,0.1939809974697513,0.392158688629586,0.7854478486767243,0.028676442449903895,8,15,210578357,0.00848178457871184,5771.034886127892,5764.007685163264,5771.034886127892,463136,44809,0.09675127824224418,2988167444725.0,297895781727.0,32,0.90625,0.5953290991944954,39,-94,78,0.218
