chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
axelar,2025-12-05T00:00:00,127,2,472645353,0.17262229593950965,0.396710533193373,0.6975388284649519,0.02613870714199891,8,15,197357359,0.005361874789743432,5780.099179935902,5765.5579893810445,5780.099179935902,465026,8067357,17.348184832676022,3238955799719.0,0.0,164,0.9878048780487805,0.7120279727744505,42,96,105,0.098
