chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
nillion,2025-12-05T00:00:00,50,3,32750551,0.26483007873669057,0.5406333469015528,0.532113952525562,0.04868526809868495,5,9,115356372,0.0014915256631586721,5664.0903941997685,5635.828695021408,5664.0903941997685,476666,53953,0.11318827019338489,2556051155038.0,42506366890.0,1,1.0,1.1509905029274776,0,270,88,0.313
