chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
cosmos,2025-12-01T00:00:00,416,2,281662307,0.27403164385783435,0.4896737602877051,0.8919995067563846,0.04558647200447484,5,11,471605969,0.008355080942791068,5946.543684182305,5959.482129588522,5946.543684182305,451037,679158,1.5057700366045357,519108962766.0,2225382165.0,35,0.7428571428571429,0.43370900555023884,0,240,124,0.17
