chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
akash,2025-12-05T00:00:00,206,2,107066891,0.2052053701643396,0.4806172993292576,0.8129657937323672,0.03161773018540494,6,11,260449084,0.005562405958833056,5915.510944699564,5904.357499569084,5915.510944699564,452614,389890,0.8614183388052513,707531642658.0,30379529990.0,38,0.8421052631578947,0.5828978725825396,52,48,65,0.109
