chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
band,2025-12-05T00:00:00,172,2,91021614,0.30254209730888754,0.669731598035605,0.883971141056366,0.05902043913159181,4,6,767045289,0.032489808566227275,1209.1330051374262,1231.6847375764464,1209.1330051374262,2117778,9742391,4.600289076569877,32849412393.0,0.0,4,1.0,0.7886331064472363,0,-101,100,0.139
