chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
althea,2025-12-05T00:00:00,70,2,5252244,0.17030415951734154,0.4181669777717867,0.4814406783625655,0.027582615952314773,8,14,161579603,0.0037411467743225717,5836.219432027043,5841.041756854885,5836.219432027043,454481,968,0.002129902020106451,4.943502717337031e+21,0.0,20,1.0,0.5853431691651528,31,-43,10,0.221
