chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
dydx,2025-12-05T00:00:00,128,2,242419733,0.21179927213268568,0.45824175542673334,0.77870917719521,0.03796382667052649,6,12,848263467,0.045347895296135234,672.9948297524837,625.0091152293086,672.9948297524837,4260333,25648129,6.020216964260775,9.551449057325585e+23,9.99e+20,131,0.9541984732824428,0.5679957428923478,32,-10,67,0.015
