chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
coreum,2025-12-05T00:00:00,92,2,568630644,0.32572761414525525,0.5860842104035462,0.6889192401973174,0.05383846447273133,4,7,979538810,0.0037676279931547563,970.5500127074449,977.114921952927,970.5500127074449,2723499,260668,0.09571070156442135,13486820404561.0,108285928867.0,14,0.6428571428571429,0.5224349174203005,37,-259,43,0.247
