chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
injective,2025-12-05T00:00:00,129,2,56758846,0.22971883536885157,0.5039744641742716,0.7763146058817104,0.03740953251429691,5,10,1177435575,0.016398347034435802,629.6446381056658,625.5081417487013,629.6446381056658,4259624,64556365,15.15541395202957,1.5302086723038857e+22,0.0,128,0.9296875,0.5998845748352186,29,914,170,0.161
