chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
chihuahua,2025-12-05T00:00:00,236,3,43372802753,0.23943324564797003,0.4903394182781739,0.8361457205488737,0.03487640197353982,5,11,195160198,0.004182226303594609,5731.498403573821,5701.610435961351,5731.498403573821,468175,9258,0.01977465691247931,1118586991054038.0,0.0,15,0.8666666666666667,0.6469910803263008,0,0,16,0.13699999999999998
