chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
regen,2025-12-05T00:00:00,114,2,128154239,0.23876922245232948,0.6181085356060676,0.8315202760028135,0.04923749324878218,5,8,56057598,0.007835409584809114,5630.803313384311,5614.696110381719,5630.803313384311,474546,14158,0.029834831607473248,110418137652.0,0.0,12,1.0,0.5748116754448683,14,-45,98,0.168
