chain,as_of,Nact,cutoff_token,total_staked,top3_share,top10_share,gini_token,hhi_token,nakamoto33,nakamoto50,signed_blocks_total,miss_ratio,avg_block_time_all,avg_block_time_30d,avg_block_time_90d,blockCount_30d,txCount_30d,tx_per_block_30d,delegation_volume_30d,undelegation_volume_30d,proposal_count_1y,proposal_pass_rate,gov_turnout_ratio_est,validator_vote_txs_30d,dev_commits_30d,dev_active_repos_30d,apr
terra,2025-12-05T00:00:00,191,2,390153150,0.189689438621731,0.36547082857078045,0.6821801945457406,0.023517764294465098,9,18,338385203,0.002168682456634136,5882.1824998885595,5874.81042277643,5882.1824998885595,457925,285743,0.6239951957198231,2147511809410.0,3661815111.0,15,0.6666666666666666,0.6790763271384676,68,-4756,166,0.248
